country,iso3,who.region,resource,unit_cost,cost.m,cost.sd
Burundi,BDI,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1769.27,194.43
Cabo Verde,CPV,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3542.83,1155.08
Cambodia,KHM,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1804.84,194.83
Cameroon,CMR,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2068.09,785.11
Canada,CAN,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,22171.95,11182.11
Cayman Islands,CYM,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,42575.63,25948.03
Central African Republic,CAF,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2482.15,266.28
Chad,TCD,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2044.79,311.59
Chile,CHL,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,9595.71,3530.03
China,CHN,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,5608.35,4625.5
"China, Hong Kong SAR",HKG,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,39710.24,26257.6
"China, Macao SAR",MAC,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,30036.93,30111.85
Colombia,COL,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,6153.88,1745.87
Comoros,COM,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2389.13,381.54
Congo,COG,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2389.89,285.96
Cook Islands,COK,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,5494.32,506.78
Costa Rica,CRI,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,18054.2,7498.61
Côte d'Ivoire,CIV,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3046.4,640.28
Croatia,HRV,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,14847.91,11782
Cuba,CUB,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,11712.29,6441.76
Curaçao,CUW,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,11709.07,4786.23
Cyprus,CYP,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,27529.97,26857.84
Czechia,CZE,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,31170.44,49799.84
Democratic People's Republic of Korea,PRK,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3015.08,1771.49
Democratic Republic of the Congo,COD,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1839.49,191.65
Denmark,DNK,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,68611.04,86548.74
Djibouti,DJI,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2021.74,256.04
Dominica,DMA,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3580.58,272.46
Dominican Republic,DOM,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,8695.23,2420.7
Ecuador,ECU,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,7390.28,2608.77
Egypt,EGY,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3437.08,1259.88
El Salvador,SLV,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,5960.09,1784.21
Equatorial Guinea,GNQ,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,5185.67,5628.23
Eritrea,ERI,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,9141.79,11253.07
Estonia,EST,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,19795.52,19014.73
Eswatini,SWZ,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3649.38,509.34
Ethiopia,ETH,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,4856.6,741.16
Fiji,FJI,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,4439.58,1164.61
Finland,FIN,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,17005.43,24479.25
France,FRA,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,40225.24,43536.9
French Polynesia,PYF,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,14542.24,11177.29
Gabon,GAB,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2682.08,1132.56
Gambia,GMB,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2300.89,313.1
Georgia,GEO,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,7266.54,2222.01
Germany,DEU,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,47719.88,53899.63
Ghana,GHA,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2016.3,232.24
Greece,GRC,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,23608.41,26961.17
Greenland,GRL,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,56466.13,66376.54
Grenada,GRD,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,4892.76,1242.39
Guam,GUM,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,29806.87,15859.15
Guatemala,GTM,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,10208.73,3134.46
Guinea,GIN,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2378.95,368.9
Guinea-Bissau,GNB,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2264.73,299.38
Guyana,GUY,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2292.84,750.36
Haiti,HTI,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,4338.13,751.97
Honduras,HND,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,5836,1711.46
Hungary,HUN,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,7337.46,7820.31
Iceland,ISL,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,61600.38,73867.86
India,IND,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3684.02,912.55
Indonesia,IDN,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3857.09,989.1
Iran (Islamic Republic of),IRN,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3837.79,970.21
Iraq,IRQ,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1795.51,191.68
Ireland,IRL,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,81250.77,99688.49
Israel,ISR,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,44995.74,50094.99
Italy,ITA,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,32657.45,33442.75
Jamaica,JAM,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2753.92,1116.11
Japan,JPN,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,14707.36,11359.09
Jordan,JOR,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,11630.8,6035.39
Kazakhstan,KAZ,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,18710.98,6863.61
Kenya,KEN,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,4343,1107.92
Kiribati,KIR,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2625.54,1245.58
Kuwait,KWT,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,14175.46,18710.12
Kyrgyzstan,KGZ,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3443.05,762.5
Lao People's Democratic Republic,LAO,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,5438.1,3606.06
Latvia,LVA,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,18556.28,15971.19
Lebanon,LBN,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,6713.95,4208.21
Lesotho,LSO,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1726.88,173.42
Liberia,LBR,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1946.35,386.01
Libya,LBY,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3513.98,1326.22
Lithuania,LTU,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,47277.69,57834.5
Luxembourg,LUX,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,135488.72,195181.96
Madagascar,MDG,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1893.42,297.61
Malawi,MWI,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2560.12,303.96
Malaysia,MYS,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,6611.69,2111.5
Maldives,MDV,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,11435.24,4242.05
Mali,MLI,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1944.56,260.53
Malta,MLT,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,30800.47,32068.65
Marshall Islands,MHL,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2465.08,191.91
Mauritania,MRT,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2078.48,393.9
Mauritius,MUS,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,8910.77,10731.89
Mexico,MEX,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,11289.48,4584.99
Micronesia (Federated States of),FSM,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2576.84,630.43
Monaco,MCO,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,212716.77,325009.07
Mongolia,MNG,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,5725.42,2024.36
Montenegro,MNE,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,5966.08,6181.51
Montserrat,MSR,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3810.32,295.94
Morocco,MAR,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2422.84,481.67
Mozambique,MOZ,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1965.81,201.1
Myanmar,MMR,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1929.32,191.83
Namibia,NAM,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,5909.79,2707.16
Nauru,NRU,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,5454.2,2345.94
Nepal,NPL,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3202.12,616.12
Netherlands,NLD,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,65071.73,83871.28
New Caledonia,NCL,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,18897.56,16145.9
New Zealand,NZL,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,15337.38,12057.92
Nicaragua,NIC,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,21242.87,4371.32
Niger,NER,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2006.75,239.93
Nigeria,NGA,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2582.2,393.55
Niue,NIU,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,7775.94,842.64
North Macedonia,MKD,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,6374.44,3792.69
Northern Mariana Islands,MNP,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,7505.9,801.32
Norway,NOR,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,70370.77,86915.78
Oman,OMN,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,15779.05,22376.87
Pakistan,PAK,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1607.54,168.77
Palau,PLW,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,4986.58,3629.9
Panama,PAN,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2949.2,591.88
Papua New Guinea,PNG,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2922.34,494.66
Paraguay,PRY,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,8087.11,2752.33
Peru,PER,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,27836.43,5873.48
Philippines,PHL,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3763.1,860.04
Poland,POL,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,16629.97,13767.82
Portugal,PRT,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,11149.13,14143.37
Puerto Rico,PRI,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,14187.43,19286.09
Qatar,QAT,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,11471.35,11590.94
Republic of Korea,KOR,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,10840.12,8509.67
Republic of Moldova,MDA,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,6916.98,2988.55
Romania,ROU,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,20316.19,10825.98
Russian Federation,RUS,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,29895.65,16680.98
Rwanda,RWA,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2443.79,444.08
Saint Kitts and Nevis,KNA,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,6593.47,664.35
Saint Lucia,LCA,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,6775.67,2197.15
Saint Vincent and the Grenadines,VCT,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3793.4,294.15
Samoa,WSM,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2891.55,215.37
San Marino,SMR,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,15855.15,2176.59
Sao Tome and Principe,STP,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,6172.51,1983.98
Saudi Arabia,SAU,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,14080.47,15859.92
Senegal,SEN,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2689.49,334.82
Serbia,SRB,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,13228.22,12431.97
Seychelles,SYC,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,4926.31,430.12
Sierra Leone,SLE,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2059.49,320.21
Singapore,SGP,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,21323.33,19050.23
Sint Maarten (Dutch part),SXM,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,15982.29,7272.69
Slovakia,SVK,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,15215.55,19816.37
Slovenia,SVN,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,8910.83,1019.48
Solomon Islands,SLB,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3278.66,354.46
Somalia,SOM,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1705.61,180.42
South Africa,ZAF,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2433.54,587.34
South Sudan,SSD,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1575.91,167.88
Spain,ESP,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,27973.42,27418.11
Sri Lanka,LKA,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,6409.04,4873.37
Sudan,SDN,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1772.29,195.74
Suriname,SUR,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,4328.08,393.9
Sweden,SWE,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,51374.15,57768.11
Switzerland,CHE,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,35732.9,56931.76
Syrian Arab Republic,SYR,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,4437.27,1565.86
Tajikistan,TJK,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3784.34,622.56
Thailand,THA,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2748.11,1435.78
Timor-Leste,TLS,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3093.47,1058.78
Togo,TGO,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2387.6,467.09
Tokelau,TKL,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,4258.18,1451.16
Tonga,TON,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,8725.59,10588.15
Trinidad and Tobago,TTO,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,7372.37,7503.13
Tunisia,TUN,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3321.2,1161.45
Turkey,TUR,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3916.98,2533.74
Turkmenistan,TKM,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,8868.59,5589.34
Turks and Caicos Islands,TCA,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,8433.02,944.46
Tuvalu,TUV,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3169.03,746.33
Uganda,UGA,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3247.91,455.84
Ukraine,UKR,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,7800.78,3030.88
United Arab Emirates,ARE,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,64382.48,83980.82
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,41527.45,45313.21
United Republic of Tanzania,TZA,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2379.12,775.21
United States of America,USA,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,30866.05,17165.61
Uruguay,URY,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,13435.72,5818.22
Uzbekistan,UZB,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3259.26,897.42
Vanuatu,VUT,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2823.49,543.04
Venezuela (Bolivarian Republic of),VEN,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,4887.25,2254.13
Viet Nam,VNM,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,3240.85,665.92
Wallis and Futuna Islands,WLF,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,7775.94,842.64
Yemen,YEM,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,1699.3,171.06
Zambia,ZMB,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2316.94,250.83
Zimbabwe,ZWE,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (5-15 years),c_mdrtb_tx1.514,2623.35,304.83
Afghanistan,AFG,EMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,2370.3,398.39
Albania,ALB,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,2832.69,1587.73
Algeria,DZA,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,2080.03,570.59
American Samoa,ASM,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,4438.89,419.2
Andorra,AND,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,21023.71,10213.04
Angola,AGO,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,1514.85,633.93
Anguilla,AIA,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,13839.22,6302.98
Antigua and Barbuda,ATG,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,5243.16,532.22
Argentina,ARG,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,3981.01,4184.26
Armenia,ARM,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,6079.68,2051.28
Aruba,ABW,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,9800.76,1239.46
Australia,AUS,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,18188.77,15920.32
Austria,AUT,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,49433.94,57046.31
Azerbaijan,AZE,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (5-15 years),c_mdrtb_tx2.514,7410.57,2736.56
